run,tau_hat,c,theta,rho_s,rho_pi,alpha,mu,epsilon,delta_cenp,trigger_rate,cond_switching,total_switching,enp_final
3093,2.901123046875,2.3541259765625,2.2709472656250003,95.4443359375,155.15380859375,0.42055664062500003,0.76708984375,0.4329833984375,-0.00015606938170775742,0.097,0.005154639175257732,0.0005,8.57059599924579
3094,2.901123046875,2.3541259765625,0.8392089843750001,87.4658203125,155.15380859375,0.42055664062500003,0.76708984375,0.4329833984375,0.0,0.133,0.0,0.0,8.622101896000206
3095,2.901123046875,2.3541259765625,0.8392089843750001,95.4443359375,142.39501953125,0.42055664062500003,0.76708984375,0.4329833984375,0.0001028301179524238,0.188,0.0026595744680851063,0.0005,8.647452028259874
3096,2.901123046875,2.3541259765625,0.8392089843750001,95.4443359375,155.15380859375,0.39418945312500003,0.76708984375,0.4329833984375,0.0,0.1005,0.0,0.0,8.518540603623787
3097,2.901123046875,2.3541259765625,0.8392089843750001,95.4443359375,155.15380859375,0.42055664062500003,0.89990234375,0.4329833984375,0.0,0.132,0.0,0.0,8.649658554728553
3098,2.901123046875,2.3541259765625,0.8392089843750001,95.4443359375,155.15380859375,0.42055664062500003,0.76708984375,0.3029052734375,0.0,0.191,0.0,0.0,8.561387287196014
3099,0.811279296875,2.3917236328125,2.2709472656250003,87.4658203125,142.39501953125,0.39418945312500003,0.89990234375,0.3029052734375,0.00713907748978948,0.6085,0.03204601479046836,0.0195,8.332430653345886
3100,2.276123046875,0.2916259765625,2.864208984375,142.9443359375,106.40380859375,0.195556640625,0.01708984375,0.3204833984375,0.0027072854313530126,0.1265,0.6086956521739131,0.077,2.1508567938038117
3101,1.436279296875,0.2916259765625,2.864208984375,142.9443359375,106.40380859375,0.195556640625,0.01708984375,0.3204833984375,0.0037616106775384406,0.1525,0.6131147540983607,0.0935,2.268234621652794
3102,2.276123046875,1.7042236328125,2.864208984375,142.9443359375,106.40380859375,0.195556640625,0.01708984375,0.3204833984375,0.15043749578073928,0.2485,0.5955734406438632,0.148,6.057925887334695
3103,2.276123046875,0.2916259765625,2.945947265625,142.9443359375,106.40380859375,0.195556640625,0.01708984375,0.3204833984375,0.0010051542769101696,0.075,0.4266666666666667,0.032,2.1985777400599553
3104,2.276123046875,0.2916259765625,2.864208984375,39.9658203125,106.40380859375,0.195556640625,0.01708984375,0.3204833984375,0.0014543695672553092,0.088,0.5795454545454546,0.051,2.254422895918931
3105,2.276123046875,0.2916259765625,2.864208984375,142.9443359375,93.64501953125,0.195556640625,0.01708984375,0.3204833984375,0.0031645380449546456,0.0975,0.9025641025641026,0.088,2.179147735320716
3106,2.276123046875,0.2916259765625,2.864208984375,142.9443359375,106.40380859375,0.6191894531250001,0.01708984375,0.3204833984375,0.0024391535462874314,0.1095,0.6757990867579908,0.074,2.1823030498776275
3107,2.276123046875,0.2916259765625,2.864208984375,142.9443359375,106.40380859375,0.195556640625,0.64990234375,0.3204833984375,2.849813273309021e-05,0.1005,0.03980099502487562,0.004,2.179264084311369
3108,2.276123046875,0.2916259765625,2.864208984375,142.9443359375,106.40380859375,0.195556640625,0.01708984375,0.19040527343750002,0.0005371225380657041,0.0635,0.8503937007874016,0.054,1.6663611671193614
3109,1.436279296875,1.7042236328125,2.945947265625,39.9658203125,93.64501953125,0.6191894531250001,0.64990234375,0.19040527343750002,0.0040411613537170155,0.309,0.04854368932038835,0.015,6.696398676791622
3110,1.026123046875,1.6666259765625,1.5142089843750002,47.9443359375,8.90380859375,0.6455566406250001,0.51708984375,0.0954833984375,0.024001949563587033,0.388,0.10824742268041238,0.042,6.036806408673683
3111,2.686279296875,1.6666259765625,1.5142089843750002,47.9443359375,8.90380859375,0.6455566406250001,0.51708984375,0.0954833984375,0.0003949808260413912,0.091,0.016483516483516484,0.0015,6.425331225824691
3112,1.026123046875,0.3292236328125,1.5142089843750002,47.9443359375,8.90380859375,0.6455566406250001,0.51708984375,0.0954833984375,6.124017422803885e-05,0.064,0.046875,0.003,1.5930073350022738
3113,1.026123046875,1.6666259765625,1.5959472656250002,47.9443359375,8.90380859375,0.6455566406250001,0.51708984375,0.0954833984375,0.01939682807244747,0.4325,0.09248554913294797,0.04,6.397604736786544
3114,1.026123046875,1.6666259765625,1.5142089843750002,134.9658203125,8.90380859375,0.6455566406250001,0.51708984375,0.0954833984375,0.01348908622693823,0.4195,0.10011918951132301,0.042,6.092118930345758
3115,1.026123046875,1.6666259765625,1.5142089843750002,47.9443359375,191.14501953125,0.6455566406250001,0.51708984375,0.0954833984375,0.017825640406029852,0.384,0.08723958333333333,0.0335,6.208577149331803
3116,1.026123046875,1.6666259765625,1.5142089843750002,47.9443359375,8.90380859375,0.169189453125,0.51708984375,0.0954833984375,0.013145673574861738,0.426,0.09976525821596244,0.0425,6.311198906900349
3117,1.026123046875,1.6666259765625,1.5142089843750002,47.9443359375,8.90380859375,0.6455566406250001,0.14990234375,0.0954833984375,0.031916198358456604,0.427,0.28454332552693207,0.1215,6.128633896861221
3118,1.026123046875,1.6666259765625,1.5142089843750002,47.9443359375,8.90380859375,0.6455566406250001,0.51708984375,0.4154052734375,0.016922440773817327,0.479,0.09081419624217119,0.0435,7.416692007031024
3119,2.686279296875,0.3292236328125,1.5959472656250002,134.9658203125,191.14501953125,0.169189453125,0.14990234375,0.4154052734375,1.1747755234159385e-05,0.1,0.025,0.0025,3.145242584697451
3120,0.869873046875,1.4947509765625,2.695458984375,83.5693359375,142.96630859375,0.476806640625,0.32958984375,0.1798583984375,0.015128467582757432,0.42,0.10238095238095238,0.043,6.049240820277056
3121,1.905029296875,1.4947509765625,2.695458984375,83.5693359375,142.96630859375,0.476806640625,0.32958984375,0.1798583984375,0.004721146697699852,0.1845,0.06504065040650407,0.012,6.2568042746486805
3122,0.869873046875,2.2198486328125,2.695458984375,83.5693359375,142.96630859375,0.476806640625,0.32958984375,0.1798583984375,0.014133376970303813,0.6385,0.06891151135473766,0.044,8.043240460716813
3123,0.869873046875,1.4947509765625,1.427197265625,83.5693359375,142.96630859375,0.476806640625,0.32958984375,0.1798583984375,0.03329841511649789,0.443,0.10496613995485328,0.0465,5.769508149430261
3124,0.869873046875,1.4947509765625,2.695458984375,123.0908203125,142.96630859375,0.476806640625,0.32958984375,0.1798583984375,0.02923034418507986,0.43,0.10697674418604651,0.046,6.040982022037503
3125,0.869873046875,1.4947509765625,2.695458984375,83.5693359375,130.20751953125,0.476806640625,0.32958984375,0.1798583984375,0.020488814666053567,0.49,0.08163265306122448,0.04,6.172763299218528
3126,0.869873046875,1.4947509765625,2.695458984375,83.5693359375,142.96630859375,0.562939453125,0.32958984375,0.1798583984375,0.011823022138326644,0.455,0.09230769230769231,0.042,6.055174752343352
3127,0.869873046875,1.4947509765625,2.695458984375,83.5693359375,142.96630859375,0.476806640625,0.83740234375,0.1798583984375,0.007706029179883611,0.4805,0.03433922996878252,0.0165,6.121018659925385
3128,0.869873046875,1.4947509765625,2.695458984375,83.5693359375,142.96630859375,0.476806640625,0.32958984375,0.1060302734375,0.006743040235079989,0.492,0.0741869918699187,0.0365,5.6045486516857075
3129,1.905029296875,2.2198486328125,1.427197265625,123.0908203125,130.20751953125,0.562939453125,0.83740234375,0.1060302734375,0.0009991615152400435,0.2635,0.013282732447817837,0.0035,8.057400924183886
3130,2.119873046875,2.8697509765625,1.3454589843750002,178.5693359375,45.46630859375,0.026806640625,0.82958984375,0.4048583984375,0.0010926855187829432,0.3435,0.011644832605531296,0.004,8.849949112792602
3131,0.655029296875,2.8697509765625,1.3454589843750002,178.5693359375,45.46630859375,0.026806640625,0.82958984375,0.4048583984375,0.001907206951002438,0.7835,0.007657945118059987,0.006,8.849322584356168
3132,2.119873046875,0.8448486328125,1.3454589843750002,178.5693359375,45.46630859375,0.026806640625,0.82958984375,0.4048583984375,0.0004910569831988454,0.1645,0.02735562310030395,0.0045,5.484666244347366
3133,2.119873046875,2.8697509765625,2.777197265625,178.5693359375,45.46630859375,0.026806640625,0.82958984375,0.4048583984375,0.0,0.158,0.0,0.0,8.924427944168778
3134,2.119873046875,2.8697509765625,1.3454589843750002,28.0908203125,45.46630859375,0.026806640625,0.82958984375,0.4048583984375,0.0017434682531700663,0.1385,0.02527075812274368,0.0035,8.83263481912972
3135,2.119873046875,2.8697509765625,1.3454589843750002,178.5693359375,32.70751953125,0.026806640625,0.82958984375,0.4048583984375,0.0019413979590854336,0.3835,0.014341590612777053,0.0055,8.848891897512134
3136,2.119873046875,2.8697509765625,1.3454589843750002,178.5693359375,45.46630859375,0.112939453125,0.82958984375,0.4048583984375,0.0012135806328941179,0.2965,0.011804384485666104,0.0035,8.861516648574403
3137,2.119873046875,2.8697509765625,1.3454589843750002,178.5693359375,45.46630859375,0.026806640625,0.33740234375,0.4048583984375,0.0003628601300580403,0.2185,0.004576659038901602,0.001,8.856101632622336
3138,2.119873046875,2.8697509765625,1.3454589843750002,178.5693359375,45.46630859375,0.026806640625,0.82958984375,0.3310302734375,0.0011566713631825376,0.395,0.012658227848101266,0.005,8.832088744827708
3139,0.655029296875,0.8448486328125,2.777197265625,28.0908203125,32.70751953125,0.112939453125,0.33740234375,0.3310302734375,-0.011498587719959374,0.4165,0.08643457382953182,0.036,5.156446589526223
3140,2.744873046875,0.8072509765625,2.0204589843750003,36.0693359375,94.21630859375,0.251806640625,0.07958984375,0.2923583984375,2.1363388693074192e-05,0.0535,0.009345794392523364,0.0005,4.621969143733996
3141,1.280029296875,0.8072509765625,2.0204589843750003,36.0693359375,94.21630859375,0.251806640625,0.07958984375,0.2923583984375,0.04859556455623415,0.2335,0.4132762312633833,0.0965,4.4792632507805115
3142,2.744873046875,1.5323486328125,2.0204589843750003,36.0693359375,94.21630859375,0.251806640625,0.07958984375,0.2923583984375,0.009669807979781897,0.0915,0.2459016393442623,0.0225,6.750234570651329
3143,2.744873046875,0.8072509765625,2.102197265625,36.0693359375,94.21630859375,0.251806640625,0.07958984375,0.2923583984375,9.770711938206222e-05,0.0785,0.03184713375796178,0.0025,4.72539545653227
3144,2.744873046875,0.8072509765625,2.0204589843750003,75.5908203125,94.21630859375,0.251806640625,0.07958984375,0.2923583984375,0.0011436362577911252,0.079,0.0949367088607595,0.0075,4.632449847939834
3145,2.744873046875,0.8072509765625,2.0204589843750003,36.0693359375,178.95751953125,0.251806640625,0.07958984375,0.2923583984375,0.00012451185942308207,0.068,0.1323529411764706,0.009,4.578848923169204
3146,2.744873046875,0.8072509765625,2.0204589843750003,36.0693359375,94.21630859375,0.787939453125,0.07958984375,0.2923583984375,0.0007547286286981869,0.051,0.17647058823529413,0.009,4.567774351947015
3147,2.744873046875,0.8072509765625,2.0204589843750003,36.0693359375,94.21630859375,0.251806640625,0.08740234375,0.2923583984375,0.0007743260020136589,0.0615,0.13821138211382114,0.0085,4.537205081669692
3148,2.744873046875,0.8072509765625,2.0204589843750003,36.0693359375,94.21630859375,0.251806640625,0.07958984375,0.21853027343750003,0.0004649346405841692,0.0595,0.17647058823529413,0.0105,4.063975095960612
3149,1.280029296875,1.5323486328125,2.102197265625,75.5908203125,178.95751953125,0.787939453125,0.08740234375,0.21853027343750003,0.056023470372483675,0.3815,0.31847968545216254,0.1215,5.810946661320595
3150,1.494873046875,2.1822509765625,0.670458984375,131.0693359375,191.71630859375,0.701806640625,0.57958984375,0.06735839843750001,0.01827055693268964,0.3725,0.08590604026845637,0.032,7.736105953707139
3151,2.530029296875,2.1822509765625,0.670458984375,131.0693359375,191.71630859375,0.701806640625,0.57958984375,0.06735839843750001,0.0021480590172840985,0.1855,0.026954177897574125,0.005,7.867820613690008
3152,1.494873046875,2.9073486328125,0.670458984375,131.0693359375,191.71630859375,0.701806640625,0.57958984375,0.06735839843750001,0.0028258045865321435,0.414,0.03140096618357488,0.013,8.66941776190311
3153,1.494873046875,2.1822509765625,0.752197265625,131.0693359375,191.71630859375,0.701806640625,0.57958984375,0.06735839843750001,0.020320039130812373,0.3265,0.09188361408882083,0.03,7.360761986080797
3154,1.494873046875,2.1822509765625,0.670458984375,170.5908203125,191.71630859375,0.701806640625,0.57958984375,0.06735839843750001,0.03623494899041524,0.3605,0.130374479889043,0.047,7.352400558782443
3155,1.494873046875,2.1822509765625,0.670458984375,131.0693359375,81.45751953125,0.701806640625,0.57958984375,0.06735839843750001,0.02627864140023728,0.3735,0.10977242302543508,0.041,7.646896889242344
3156,1.494873046875,2.1822509765625,0.670458984375,131.0693359375,191.71630859375,0.337939453125,0.57958984375,0.06735839843750001,0.03818725071622853,0.372,0.1303763440860215,0.0485,7.458929270703192
3157,1.494873046875,2.1822509765625,0.670458984375,131.0693359375,191.71630859375,0.701806640625,0.58740234375,0.06735839843750001,0.01754678271898069,0.3515,0.08108108108108109,0.0285,7.78352461345071
3158,1.494873046875,2.1822509765625,0.670458984375,131.0693359375,191.71630859375,0.701806640625,0.57958984375,0.4435302734375,0.01512822328033736,0.4455,0.07407407407407407,0.033,8.271298593879239
3159,2.530029296875,2.9073486328125,0.752197265625,170.5908203125,81.45751953125,0.337939453125,0.58740234375,0.4435302734375,0.00023156226227771803,0.305,0.003278688524590164,0.001,8.877683279771311
3160,1.182373046875,0.4635009765625,1.007958984375,107.3193359375,167.34130859375,0.589306640625,0.20458984375,0.3486083984375,0.0015864484700192083,0.2295,0.1568627450980392,0.036,3.386541545245042
3161,1.592529296875,0.4635009765625,1.007958984375,107.3193359375,167.34130859375,0.589306640625,0.20458984375,0.3486083984375,0.0012529911735192911,0.186,0.053763440860215055,0.01,3.1745930965298523
3162,1.182373046875,0.5010986328125,1.007958984375,107.3193359375,167.34130859375,0.589306640625,0.20458984375,0.3486083984375,0.00504226680689035,0.21,0.16428571428571428,0.0345,3.4049913768593387
3163,1.182373046875,0.4635009765625,1.7646972656250002,107.3193359375,167.34130859375,0.589306640625,0.20458984375,0.3486083984375,0.0021099363283794137,0.2185,0.18993135011441648,0.0415,3.1977896877678145
3164,1.182373046875,0.4635009765625,1.007958984375,194.3408203125,167.34130859375,0.589306640625,0.20458984375,0.3486083984375,0.005220002826809678,0.216,0.15046296296296297,0.0325,3.3642055260439974
3165,1.182373046875,0.4635009765625,1.007958984375,107.3193359375,154.58251953125,0.589306640625,0.20458984375,0.3486083984375,0.003428784819712316,0.23,0.10434782608695652,0.024,3.37622831406351
3166,1.182373046875,0.4635009765625,1.007958984375,107.3193359375,167.34130859375,0.000439453125,0.20458984375,0.3486083984375,0.001141817534227929,0.2235,0.058165548098434,0.013,3.2583054205168964
3167,1.182373046875,0.4635009765625,1.007958984375,107.3193359375,167.34130859375,0.589306640625,0.71240234375,0.3486083984375,0.0004438578857778319,0.2165,0.03695150115473441,0.008,3.192537125216095
3168,1.182373046875,0.4635009765625,1.007958984375,107.3193359375,167.34130859375,0.589306640625,0.20458984375,0.4997802734375,0.004935979031655102,0.3255,0.15053763440860216,0.049,4.490738973551792
3169,1.592529296875,0.5010986328125,1.7646972656250002,194.3408203125,154.58251953125,0.000439453125,0.71240234375,0.4997802734375,0.0001185658666633671,0.263,0.005703422053231939,0.0015,4.5159877255453615
3170,2.432373046875,1.8385009765625,2.357958984375,12.3193359375,69.84130859375,0.139306640625,0.70458984375,0.1236083984375,0.0036634574666010167,0.22,0.04772727272727273,0.0105,6.86071042656467
3171,2.842529296875,1.8385009765625,2.357958984375,12.3193359375,69.84130859375,0.139306640625,0.70458984375,0.1236083984375,0.0,0.0545,0.0,0.0,7.126491663786376
3172,2.432373046875,1.8760986328125,2.357958984375,12.3193359375,69.84130859375,0.139306640625,0.70458984375,0.1236083984375,0.005934236290744854,0.406,0.050492610837438424,0.0205,7.1597592888927055
3173,2.432373046875,1.8385009765625,0.414697265625,12.3193359375,69.84130859375,0.139306640625,0.70458984375,0.1236083984375,0.0011679739643605247,0.1565,0.019169329073482427,0.003,7.121441949565948
3174,2.432373046875,1.8385009765625,2.357958984375,99.3408203125,69.84130859375,0.139306640625,0.70458984375,0.1236083984375,0.0010266625388022366,0.117,0.01282051282051282,0.0015,6.836905616517963
3175,2.432373046875,1.8385009765625,2.357958984375,12.3193359375,57.08251953125,0.139306640625,0.70458984375,0.1236083984375,-0.0006524863965250427,0.035,0.05714285714285714,0.002,6.9547558359094905
3176,2.432373046875,1.8385009765625,2.357958984375,12.3193359375,69.84130859375,0.450439453125,0.70458984375,0.1236083984375,0.0032190643498610783,0.0815,0.08588957055214724,0.007,6.997557852309543
3177,2.432373046875,1.8385009765625,2.357958984375,12.3193359375,69.84130859375,0.139306640625,0.21240234375,0.1236083984375,0.023230633555390567,0.2395,0.15031315240083507,0.036,6.916251115245491
3178,2.432373046875,1.8385009765625,2.357958984375,12.3193359375,69.84130859375,0.139306640625,0.70458984375,0.2747802734375,-0.001286899764908478,0.062,0.11290322580645161,0.007,7.385660739673923
3179,2.842529296875,1.8760986328125,0.414697265625,99.3408203125,57.08251953125,0.450439453125,0.21240234375,0.2747802734375,0.0006455786471030178,0.135,0.011111111111111112,0.0015,7.636619115984972
3180,1.807373046875,1.1510009765625,0.332958984375,154.8193359375,21.09130859375,0.364306640625,0.45458984375,0.23610839843750003,0.000296258350190981,0.1735,0.008645533141210375,0.0015,5.441777066718905
3181,2.217529296875,1.1510009765625,0.332958984375,154.8193359375,21.09130859375,0.364306640625,0.45458984375,0.23610839843750003,0.0007375078005938951,0.1175,0.01702127659574468,0.002,5.448952847486534
3182,1.807373046875,2.5635986328125,0.332958984375,154.8193359375,21.09130859375,0.364306640625,0.45458984375,0.23610839843750003,0.011681070153197304,0.39,0.04487179487179487,0.0175,8.435081503975033
3183,1.807373046875,1.1510009765625,1.0896972656250001,154.8193359375,21.09130859375,0.364306640625,0.45458984375,0.23610839843750003,0.0008371645494310576,0.1665,0.02702702702702703,0.0045,5.284727928994396
3184,1.807373046875,1.1510009765625,0.332958984375,51.8408203125,21.09130859375,0.364306640625,0.45458984375,0.23610839843750003,0.00016128330557685366,0.155,0.0032258064516129032,0.0005,5.2388660998213545
3185,1.807373046875,1.1510009765625,0.332958984375,154.8193359375,105.83251953125,0.364306640625,0.45458984375,0.23610839843750003,0.00019626582428688977,0.159,0.0031446540880503146,0.0005,5.366678294469638
3186,1.807373046875,1.1510009765625,0.332958984375,154.8193359375,21.09130859375,0.225439453125,0.45458984375,0.23610839843750003,0.0004293176730623127,0.1765,0.0084985835694051,0.0015,5.393306906129491
3187,1.807373046875,1.1510009765625,0.332958984375,154.8193359375,21.09130859375,0.364306640625,0.46240234375,0.23610839843750003,0.0005660424577914602,0.166,0.009036144578313253,0.0015,5.464913886619431
3188,1.807373046875,1.1510009765625,0.332958984375,154.8193359375,21.09130859375,0.364306640625,0.45458984375,0.3872802734375,0.0012775350053385592,0.2325,0.012903225806451613,0.003,6.420937392649953
3189,2.217529296875,2.5635986328125,1.0896972656250001,51.8408203125,105.83251953125,0.225439453125,0.46240234375,0.3872802734375,0.0016068487200928683,0.2305,0.03470715835140998,0.008,8.793489300521893
3190,0.557373046875,2.5260009765625,1.6829589843750001,59.8193359375,118.59130859375,0.814306640625,0.95458984375,0.4611083984375,0.0016981720176341142,0.7175,0.02857142857142857,0.0205,8.705038476270063
3191,0.967529296875,2.5260009765625,1.6829589843750001,59.8193359375,118.59130859375,0.814306640625,0.95458984375,0.4611083984375,0.003854581904610077,0.6175,0.032388663967611336,0.02,8.764779609616717
3192,0.557373046875,1.1885986328125,1.6829589843750001,59.8193359375,118.59130859375,0.814306640625,0.95458984375,0.4611083984375,0.009101255568594424,0.6735,0.023756495916852263,0.016,6.75746446418375
3193,0.557373046875,2.5260009765625,2.439697265625,59.8193359375,118.59130859375,0.814306640625,0.95458984375,0.4611083984375,0.0042266683667664395,0.796,0.028266331658291458,0.0225,8.769429767829346
3194,0.557373046875,2.5260009765625,1.6829589843750001,146.8408203125,118.59130859375,0.814306640625,0.95458984375,0.4611083984375,0.0047773201222689465,0.7165,0.019539427773900907,0.014,8.667464073361414
3195,0.557373046875,2.5260009765625,1.6829589843750001,59.8193359375,8.33251953125,0.814306640625,0.95458984375,0.4611083984375,0.007244444021881513,0.7425,0.03164983164983165,0.0235,8.604778233352981
3196,0.557373046875,2.5260009765625,1.6829589843750001,59.8193359375,118.59130859375,0.675439453125,0.95458984375,0.4611083984375,0.001136384421271952,0.759,0.029644268774703556,0.0225,8.810301003933798
3197,0.557373046875,2.5260009765625,1.6829589843750001,59.8193359375,118.59130859375,0.814306640625,0.96240234375,0.4611083984375,0.002313192369291839,0.7235,0.019350380096751902,0.014,8.735417312723573
3198,0.557373046875,2.5260009765625,1.6829589843750001,59.8193359375,118.59130859375,0.814306640625,0.95458984375,0.1622802734375,0.007419367055981452,0.7825,0.02875399361022364,0.0225,8.514805117397874
3199,0.967529296875,1.1885986328125,2.439697265625,146.8408203125,8.33251953125,0.675439453125,0.96240234375,0.1622802734375,0.009003958170638815,0.4225,0.05562130177514793,0.0235,5.171339402762011
3200,0.576904296875,1.5592041015625,0.438427734375,177.0849609375,187.14599609375,0.624462890625,0.79052734375,0.4927490234375,0.013783926965050819,0.638,0.03134796238244514,0.02,7.669740954499263
3201,1.182373046875,1.5592041015625,0.438427734375,177.0849609375,187.14599609375,0.624462890625,0.79052734375,0.4927490234375,0.020482004750545513,0.454,0.08700440528634361,0.0395,7.615218252155107
3202,0.576904296875,2.6280517578125,0.438427734375,177.0849609375,187.14599609375,0.624462890625,0.79052734375,0.4927490234375,0.0002400648771296865,0.7165,0.01674808094905792,0.012,8.85276958896591
3203,0.576904296875,1.5592041015625,1.1951660156250001,177.0849609375,187.14599609375,0.624462890625,0.79052734375,0.4927490234375,0.007812982940125779,0.624,0.026442307692307692,0.0165,7.732427092878049
3204,0.576904296875,1.5592041015625,0.438427734375,44.4189453125,187.14599609375,0.624462890625,0.79052734375,0.4927490234375,0.012555417256430279,0.641,0.039781591263650544,0.0255,7.784281977830363
3205,0.576904296875,1.5592041015625,0.438427734375,177.0849609375,180.48095703125,0.624462890625,0.79052734375,0.4927490234375,0.01421114133103707,0.6365,0.04556166535742341,0.029,7.614435446719891
3206,0.576904296875,1.5592041015625,0.438427734375,177.0849609375,187.14599609375,0.457470703125,0.79052734375,0.4927490234375,0.018194391171142077,0.647,0.04404945904173107,0.0285,7.753651000414819
3207,0.576904296875,1.5592041015625,0.438427734375,177.0849609375,187.14599609375,0.624462890625,0.42333984375,0.4927490234375,0.019730340874200114,0.6185,0.05092966855295069,0.0315,7.528079737420578
3208,0.576904296875,1.5592041015625,0.438427734375,177.0849609375,187.14599609375,0.624462890625,0.79052734375,0.2642333984375,0.015745895761578255,0.569,0.03954305799648506,0.0225,6.45754968277287
3209,1.182373046875,2.6280517578125,1.1951660156250001,44.4189453125,180.48095703125,0.457470703125,0.42333984375,0.2642333984375,0.01797031780772329,0.43,0.07093023255813953,0.0305,8.472099259114918
3210,1.826904296875,2.9342041015625,1.7884277343750001,82.0849609375,89.64599609375,0.174462890625,0.29052734375,0.2677490234375,0.0008264897802936488,0.28,0.030357142857142857,0.0085,8.868746979083062
3211,2.432373046875,2.9342041015625,1.7884277343750001,82.0849609375,89.64599609375,0.174462890625,0.29052734375,0.2677490234375,0.005645421782700888,0.228,0.05921052631578947,0.0135,8.708146471023642
3212,1.826904296875,1.2530517578125,1.7884277343750001,82.0849609375,89.64599609375,0.174462890625,0.29052734375,0.2677490234375,0.0012550170747868128,0.118,0.0423728813559322,0.005,6.037298429698678
3213,1.826904296875,2.9342041015625,2.545166015625,82.0849609375,89.64599609375,0.174462890625,0.29052734375,0.2677490234375,0.0001831837435986028,0.519,0.04431599229287091,0.023,8.781635843124857
3214,1.826904296875,2.9342041015625,1.7884277343750001,139.4189453125,89.64599609375,0.174462890625,0.29052734375,0.2677490234375,0.0022472654387584168,0.427,0.05503512880562061,0.0235,8.880600328582211
3215,1.826904296875,2.9342041015625,1.7884277343750001,82.0849609375,82.98095703125,0.174462890625,0.29052734375,0.2677490234375,0.002170892401668567,0.334,0.010479041916167664,0.0035,8.806382866301496
3216,1.826904296875,2.9342041015625,1.7884277343750001,82.0849609375,89.64599609375,0.007470703125,0.29052734375,0.2677490234375,0.00018213033499048237,0.4905,0.029561671763506627,0.0145,8.873901854645487
3217,1.826904296875,2.9342041015625,1.7884277343750001,82.0849609375,89.64599609375,0.174462890625,0.92333984375,0.2677490234375,-5.936316529209229e-05,0.275,0.0036363636363636364,0.001,8.896915884108774
3218,1.826904296875,2.9342041015625,1.7884277343750001,82.0849609375,89.64599609375,0.174462890625,0.29052734375,0.4892333984375,-0.0021966933117159027,0.4235,0.03778040141676505,0.016,8.905988386591144
3219,2.432373046875,1.2530517578125,2.545166015625,139.4189453125,82.98095703125,0.007470703125,0.92333984375,0.4892333984375,0.0,0.065,0.0,0.0,7.1944775190563695
3220,2.451904296875,0.8717041015625,1.113427734375,129.5849609375,40.89599609375,0.399462890625,0.54052734375,0.15524902343750002,0.0003613124408611279,0.0665,0.05263157894736842,0.0035,4.103944711656845
3221,1.807373046875,0.8717041015625,1.113427734375,129.5849609375,40.89599609375,0.399462890625,0.54052734375,0.15524902343750002,0.00011756986729571928,0.0915,0.02185792349726776,0.002,3.8944373803677506
3222,2.451904296875,0.5655517578125,1.113427734375,129.5849609375,40.89599609375,0.399462890625,0.54052734375,0.15524902343750002,-5.669656530260525e-06,0.053,0.009433962264150943,0.0005,2.7494848152827367
3223,2.451904296875,0.8717041015625,1.8701660156250002,129.5849609375,40.89599609375,0.399462890625,0.54052734375,0.15524902343750002,0.00023976629786559567,0.0495,0.06060606060606061,0.003,3.8625996067873594
3224,2.451904296875,0.8717041015625,1.113427734375,186.9189453125,40.89599609375,0.399462890625,0.54052734375,0.15524902343750002,6.660616126652474e-05,0.0525,0.01904761904761905,0.001,3.873986952411944
3225,2.451904296875,0.8717041015625,1.113427734375,129.5849609375,131.73095703125,0.399462890625,0.54052734375,0.15524902343750002,0.00028710404557474867,0.066,0.06060606060606061,0.004,4.027751205808017
3226,2.451904296875,0.8717041015625,1.113427734375,129.5849609375,40.89599609375,0.682470703125,0.54052734375,0.15524902343750002,0.0,0.0505,0.0,0.0,3.8829673636593083
3227,2.451904296875,0.8717041015625,1.113427734375,129.5849609375,40.89599609375,0.399462890625,0.67333984375,0.15524902343750002,0.00011427838103916788,0.06,0.025,0.0015,4.022105491782838
3228,2.451904296875,0.8717041015625,1.113427734375,129.5849609375,40.89599609375,0.399462890625,0.54052734375,0.1517333984375,0.00011919610253441348,0.055,0.03636363636363636,0.002,4.054254027394594
3229,1.807373046875,0.5655517578125,1.8701660156250002,186.9189453125,131.73095703125,0.682470703125,0.67333984375,0.1517333984375,1.1688371791773733e-05,0.0765,0.013071895424836602,0.001,2.791413055159717
3230,1.201904296875,2.2467041015625,2.463427734375,34.5849609375,138.39599609375,0.849462890625,0.04052734375,0.3802490234375,0.10730771648930992,0.518,0.42084942084942084,0.218,7.599592661833327
3231,0.557373046875,2.2467041015625,2.463427734375,34.5849609375,138.39599609375,0.849462890625,0.04052734375,0.3802490234375,0.003436531061375536,0.707,0.03182461103253183,0.0225,8.43113449345744
3232,1.201904296875,1.9405517578125,2.463427734375,34.5849609375,138.39599609375,0.849462890625,0.04052734375,0.3802490234375,0.07109316125225007,0.427,0.3981264637002342,0.17,7.532389273877673
3233,1.201904296875,2.2467041015625,0.520166015625,34.5849609375,138.39599609375,0.849462890625,0.04052734375,0.3802490234375,0.16599677646586963,0.4585,0.4536532170119956,0.208,7.142474510294091
3234,1.201904296875,2.2467041015625,2.463427734375,91.9189453125,138.39599609375,0.849462890625,0.04052734375,0.3802490234375,0.07368912787597293,0.459,0.3812636165577342,0.175,7.806827851639043
3235,1.201904296875,2.2467041015625,2.463427734375,34.5849609375,34.23095703125,0.849462890625,0.04052734375,0.3802490234375,0.06463238225271972,0.4745,0.38461538461538464,0.1825,7.947546195112258
