config_id,K,c_stratum,tau_hat,c,theta,rho_s,rho_pi,alpha,mu,epsilon,outcome,statistic,interval,span_iterations,n_seeds,mean_signed_change,mean_abs_change,sd_change,se_change,ci95_lo,ci95_hi,t_stat,p_value,q_value,ci_excludes_zero,significant_bh,mean_signed_change_per_iteration,mean_abs_change_per_iteration
K8-high-r10229,8,high,1.53638,2.85095,2.99604,83.1982,21.4722,0.439014,0.98877,0.1302,delta_cenp,tail,T50_T100,50,8,-0.000351492,0.000680251,0.000904952,0.000319949,-0.00110805,0.000405067,-1.09859,0.308291,0.927114,False,False,-7.02984e-06,1.3605e-05
K8-low-r00012,8,low,1.75366,0.721313,2.85894,197.495,16.1401,0.309814,0.741699,0.0893311,delta_cenp,tail,T50_T100,50,8,3.11039e-06,4.50712e-06,7.37969e-06,2.60911e-06,-3.05919e-06,9.27997e-06,1.19212,0.272054,0.927114,False,False,6.22078e-08,9.01424e-08
K8-low-r02027,8,low,2.89624,0.973755,1.26636,137.378,126.589,0.531299,0.972168,0.358276,delta_cenp,tail,T50_T100,50,8,7.53931e-07,7.53931e-07,2.13244e-06,7.53931e-07,-1.02883e-06,2.5367e-06,1,0.350617,0.927114,False,False,1.50786e-08,1.50786e-08
K8-low-r04112,8,low,1.5437,0.7052,2.62163,32.3584,46.228,0.473291,0.520996,0.322241,delta_cenp,tail,T50_T100,50,8,0.000207343,0.000860589,0.00123321,0.000436005,-0.000823646,0.00123833,0.475552,0.648876,0.927114,False,False,4.14686e-06,1.72118e-05
K8-low-r06143,8,low,2.16626,0.616577,1.96772,101.567,170.959,0.19292,0.900879,0.39563,delta_cenp,tail,T50_T100,50,8,-4.48778e-06,2.0139e-05,2.51061e-05,8.87635e-06,-2.5477e-05,1.65015e-05,-0.505589,0.628673,0.927114,False,False,-8.97556e-08,4.0278e-07
K8-low-r08201,8,low,2.99146,0.28894,1.05278,21.04,41.8481,0.363428,0.848145,0.361353,delta_cenp,tail,T50_T100,50,8,-1.98165e-07,1.98165e-07,5.60497e-07,1.98165e-07,-6.66752e-07,2.70421e-07,-1,0.350617,0.927114,False,False,-3.96331e-09,3.96331e-09
K8-low-r10228,8,low,1.75122,0.600464,1.46411,171.704,30.4224,0.141943,0.617676,0.1302,delta_cenp,tail,T50_T100,50,8,2.45531e-07,1.47739e-06,1.91224e-06,6.76079e-07,-1.35314e-06,1.8442e-06,0.36317,0.727197,0.927114,False,False,4.91062e-09,2.95477e-08
K8-medium-r00000,8,medium,0.503662,1.28528,1.50894,102.495,113.64,0.759814,0.241699,0.314331,delta_cenp,tail,T50_T100,50,8,-3.37803e-05,6.55264e-05,0.000133255,4.71129e-05,-0.000145185,7.7624e-05,-0.717008,0.496591,0.927114,False,False,-6.75607e-07,1.31053e-06
K8-medium-r02040,8,medium,1.33374,1.3175,2.27886,18.6279,53.4644,0.418799,0.35498,0.302026,delta_cenp,tail,T50_T100,50,8,-0.000914093,0.00211879,0.00271334,0.000959309,-0.0031825,0.00135431,-0.952866,0.372394,0.927114,False,False,-1.82819e-05,4.23757e-05
K8-medium-r04088,8,medium,0.918701,1.31213,0.596631,174.858,94.978,0.698291,0.270996,0.389038,delta_cenp,tail,T50_T100,50,8,-0.000946209,0.00134803,0.00137649,0.000486662,-0.00209698,0.000204563,-1.94428,0.0929467,0.927114,False,False,-1.89242e-05,2.69607e-05
K8-medium-r06128,8,medium,1.54126,1.30408,0.984229,54.0674,24.7095,0.86792,0.650879,0.257642,delta_cenp,tail,T50_T100,50,8,1.24548e-05,0.000215611,0.000267225,9.44782e-05,-0.000210951,0.00023586,0.131827,0.89883,1,False,False,2.49096e-07,4.31222e-06
K8-medium-r08179,8,medium,2.05396,1.76599,1.99409,168.55,195.906,0.491748,0.766113,0.381567,delta_cenp,tail,T50_T100,50,8,-3.68329e-05,0.000311756,0.000388011,0.000137183,-0.000361218,0.000287552,-0.268495,0.796059,0.976981,False,False,-7.36658e-07,6.23512e-06
K8-medium-r10239,8,medium,2.78638,1.47595,1.64604,178.198,118.972,0.889014,0.48877,0.3552,delta_cenp,tail,T50_T100,50,8,1.08417e-05,3.12e-05,4.38031e-05,1.54867e-05,-2.57786e-05,4.7462e-05,0.700065,0.506479,0.927114,False,False,2.16834e-07,6.24001e-07
K9-high-r00002,9,high,0.503662,2.09631,1.50894,102.495,113.64,0.759814,0.241699,0.314331,delta_cenp,tail,T50_T100,50,8,3.95926e-05,6.55404e-05,8.03757e-05,2.84171e-05,-2.76032e-05,0.000106788,1.39327,0.20618,0.927114,False,False,7.91852e-07,1.31081e-06
K9-high-r02072,9,high,0.70874,2.53674,1.60386,161.128,102.214,0.193799,0.60498,0.414526,delta_cenp,tail,T50_T100,50,8,0.000816453,0.00149501,0.00166759,0.000589583,-0.00057769,0.0022106,1.3848,0.208644,0.927114,False,False,1.63291e-05,2.99002e-05
K9-high-r04090,9,high,2.1687,2.68713,1.94663,79.8584,192.478,0.248291,0.770996,0.209741,delta_cenp,tail,T50_T100,50,8,-4.6854e-06,0.000507605,0.000658194,0.000232707,-0.000554949,0.000545578,-0.0201344,0.984498,1,False,False,-9.3708e-08,1.01521e-05
K9-high-r06159,9,high,0.974854,2.17957,0.617725,170.405,29.4702,0.0821777,0.443848,0.370142,delta_cenp,tail,T50_T100,50,8,-0.00174871,0.00521206,0.00666802,0.0023575,-0.00732331,0.0038259,-0.741763,0.482371,0.927114,False,False,-3.49741e-05,0.000104241
K9-high-r08178,9,high,1.9563,2.69519,1.39028,92.29,163.723,0.700928,0.223145,0.381567,delta_cenp,tail,T50_T100,50,8,0.000388055,0.000470211,0.000449987,0.000159094,1.18565e-05,0.000764254,2.43915,0.0448149,0.927114,True,False,7.7611e-06,9.40421e-06
K9-high-r10229,9,high,1.53638,2.85095,2.99604,83.1982,21.4722,0.439014,0.98877,0.1302,delta_cenp,tail,T50_T100,50,8,-0.000123334,0.000242579,0.000302565,0.000106973,-0.000376284,0.000129617,-1.15294,0.28678,0.927114,False,False,-2.46667e-06,4.85159e-06
K9-low-r00012,9,low,1.75366,0.721313,2.85894,197.495,16.1401,0.309814,0.741699,0.0893311,delta_cenp,tail,T50_T100,50,8,2.09599e-07,4.42549e-06,6.33758e-06,2.24067e-06,-5.08875e-06,5.50795e-06,0.0935427,0.928094,1,False,False,4.19197e-09,8.85097e-08
K9-low-r02027,9,low,2.89624,0.973755,1.26636,137.378,126.589,0.531299,0.972168,0.358276,delta_cenp,tail,T50_T100,50,8,-1.54875e-06,3.14813e-06,5.47785e-06,1.93671e-06,-6.12834e-06,3.03085e-06,-0.799678,0.450177,0.927114,False,False,-3.09749e-08,6.29626e-08
K9-low-r04112,9,low,1.5437,0.7052,2.62163,32.3584,46.228,0.473291,0.520996,0.322241,delta_cenp,tail,T50_T100,50,8,-0.000348655,0.000875889,0.00114561,0.000405034,-0.00130641,0.000609099,-0.860803,0.417852,0.927114,False,False,-6.97309e-06,1.75178e-05
K9-low-r06143,9,low,2.16626,0.616577,1.96772,101.567,170.959,0.19292,0.900879,0.39563,delta_cenp,tail,T50_T100,50,8,-7.34341e-06,2.11822e-05,3.33162e-05,1.17791e-05,-3.51964e-05,2.05096e-05,-0.62343,0.552766,0.927114,False,False,-1.46868e-07,4.23644e-07
K9-low-r08201,9,low,2.99146,0.28894,1.05278,21.04,41.8481,0.363428,0.848145,0.361353,delta_cenp,tail,T50_T100,50,8,-3.45074e-08,1.49227e-06,1.8026e-06,6.37316e-07,-1.54152e-06,1.47251e-06,-0.0541449,0.958333,1,False,False,-6.90149e-10,2.98453e-08
K9-low-r10228,9,low,1.75122,0.600464,1.46411,171.704,30.4224,0.141943,0.617676,0.1302,delta_cenp,tail,T50_T100,50,8,-1.43369e-06,2.54017e-06,2.85502e-06,1.0094e-06,-3.82055e-06,9.53163e-07,-1.42034,0.19848,0.927114,False,False,-2.86739e-08,5.08035e-08
K9-medium-r00000,9,medium,0.503662,1.28528,1.50894,102.495,113.64,0.759814,0.241699,0.314331,delta_cenp,tail,T50_T100,50,8,1.64232e-05,8.45446e-05,0.000111714,3.94968e-05,-7.69719e-05,0.000109818,0.41581,0.69,0.927114,False,False,3.28464e-07,1.69089e-06
K9-medium-r02040,9,medium,1.33374,1.3175,2.27886,18.6279,53.4644,0.418799,0.35498,0.302026,delta_cenp,tail,T50_T100,50,8,0.00199275,0.00383213,0.00503573,0.0017804,-0.00221722,0.00620273,1.11927,0.299954,0.927114,False,False,3.98551e-05,7.66426e-05
K9-medium-r04088,9,medium,0.918701,1.31213,0.596631,174.858,94.978,0.698291,0.270996,0.389038,delta_cenp,tail,T50_T100,50,8,-0.000129552,0.000799106,0.00105374,0.000372555,-0.0010105,0.0007514,-0.347739,0.738258,0.927114,False,False,-2.59104e-06,1.59821e-05
K9-medium-r06128,9,medium,1.54126,1.30408,0.984229,54.0674,24.7095,0.86792,0.650879,0.257642,delta_cenp,tail,T50_T100,50,8,5.60925e-05,0.00036126,0.00042733,0.000151084,-0.000301164,0.000413349,0.371267,0.721421,0.927114,False,False,1.12185e-06,7.2252e-06
K9-medium-r08179,9,medium,2.05396,1.76599,1.99409,168.55,195.906,0.491748,0.766113,0.381567,delta_cenp,tail,T50_T100,50,8,3.61268e-05,0.000415488,0.000554077,0.000195896,-0.000427093,0.000499346,0.184418,0.858914,1,False,False,7.22535e-07,8.30976e-06
K9-medium-r10239,9,medium,2.78638,1.47595,1.64604,178.198,118.972,0.889014,0.48877,0.3552,delta_cenp,tail,T50_T100,50,8,-2.36632e-05,4.13333e-05,4.81784e-05,1.70336e-05,-6.39414e-05,1.66149e-05,-1.38921,0.207358,0.927114,False,False,-4.73265e-07,8.26666e-07
K6-high-r00002,6,high,0.503662,2.09631,1.50894,102.495,113.64,0.759814,0.241699,0.314331,enp,endpoint,T25_T100,75,8,0.000349081,0.00060966,0.000933181,0.000329929,-0.000431078,0.00112924,1.05805,0.325174,0.71249,False,False,4.65441e-06,8.12881e-06
K6-high-r02072,6,high,0.70874,2.53674,1.60386,161.128,102.214,0.193799,0.60498,0.414526,enp,endpoint,T25_T100,75,8,-0.00287742,0.0271712,0.035361,0.012502,-0.03244,0.0266852,-0.230156,0.824552,0.947837,False,False,-3.83656e-05,0.000362283
K6-high-r04090,6,high,2.1687,2.68713,1.94663,79.8584,192.478,0.248291,0.770996,0.209741,enp,endpoint,T25_T100,75,8,-0.00361982,0.0143726,0.0216963,0.0076708,-0.0217584,0.0145187,-0.471896,0.651357,0.896969,False,False,-4.82642e-05,0.000191635
K6-high-r06159,6,high,0.974854,2.17957,0.617725,170.405,29.4702,0.0821777,0.443848,0.370142,enp,endpoint,T25_T100,75,8,-0.0281269,0.0791234,0.105394,0.0372625,-0.116239,0.059985,-0.75483,0.474975,0.827377,False,False,-0.000375025,0.00105498
K6-high-r08178,6,high,1.9563,2.69519,1.39028,92.29,163.723,0.700928,0.223145,0.381567,enp,endpoint,T25_T100,75,8,-0.00674044,0.012753,0.0179834,0.00635809,-0.0217749,0.00829405,-1.06014,0.324286,0.71249,False,False,-8.98725e-05,0.000170039
K6-high-r10229,6,high,1.53638,2.85095,2.99604,83.1982,21.4722,0.439014,0.98877,0.1302,enp,endpoint,T25_T100,75,8,-0.00212021,0.00648905,0.0102538,0.00362525,-0.0106926,0.00645215,-0.584844,0.577009,0.859973,False,False,-2.82694e-05,8.65206e-05
K6-low-r00012,6,low,1.75366,0.721313,2.85894,197.495,16.1401,0.309814,0.741699,0.0893311,enp,endpoint,T25_T100,75,8,-0.000538711,0.000538711,0.0010498,0.000371161,-0.00141637,0.000338944,-1.45142,0.189958,0.650428,False,False,-7.18282e-06,7.18282e-06
K6-low-r02027,6,low,2.89624,0.973755,1.26636,137.378,126.589,0.531299,0.972168,0.358276,enp,endpoint,T25_T100,75,8,0,0,0,0,0,0,0,1,1,False,False,0,0
K6-low-r04112,6,low,1.5437,0.7052,2.62163,32.3584,46.228,0.473291,0.520996,0.322241,enp,endpoint,T25_T100,75,8,-0.00338549,0.00815303,0.00938606,0.00331847,-0.0112324,0.00446145,-1.0202,0.341593,0.71249,False,False,-4.51399e-05,0.000108707
K6-low-r06143,6,low,2.16626,0.616577,1.96772,101.567,170.959,0.19292,0.900879,0.39563,enp,endpoint,T25_T100,75,8,-2.17093e-05,0.000123662,0.000267438,9.45537e-05,-0.000245293,0.000201875,-0.229597,0.824969,0.947837,False,False,-2.89457e-07,1.64882e-06
K6-low-r08201,6,low,2.99146,0.28894,1.05278,21.04,41.8481,0.363428,0.848145,0.361353,enp,endpoint,T25_T100,75,8,0,0,0,0,0,0,0,1,1,False,False,0,0
K6-low-r10228,6,low,1.75122,0.600464,1.46411,171.704,30.4224,0.141943,0.617676,0.1302,enp,endpoint,T25_T100,75,8,-8.55178e-05,8.55178e-05,0.000241881,8.55178e-05,-0.000287735,0.0001167,-1,0.350617,0.71249,False,False,-1.14024e-06,1.14024e-06
K6-medium-r00000,6,medium,0.503662,1.28528,1.50894,102.495,113.64,0.759814,0.241699,0.314331,enp,endpoint,T25_T100,75,8,-0.000959022,0.000959022,0.00154839,0.00054744,-0.00225351,0.000335467,-1.75183,0.123263,0.650428,False,False,-1.2787e-05,1.2787e-05
K6-medium-r02040,6,medium,1.33374,1.3175,2.27886,18.6279,53.4644,0.418799,0.35498,0.302026,enp,endpoint,T25_T100,75,8,-0.0142979,0.0470492,0.0702326,0.024831,-0.0730138,0.044418,-0.57581,0.582773,0.859973,False,False,-0.000190639,0.000627323
K6-medium-r04088,6,medium,0.918701,1.31213,0.596631,174.858,94.978,0.698291,0.270996,0.389038,enp,endpoint,T25_T100,75,8,-0.0089508,0.0171968,0.0233332,0.00824953,-0.0284578,0.0105562,-1.08501,0.313866,0.71249,False,False,-0.000119344,0.00022929
K6-medium-r06128,6,medium,1.54126,1.30408,0.984229,54.0674,24.7095,0.86792,0.650879,0.257642,enp,endpoint,T25_T100,75,8,0.0040958,0.00640375,0.00695476,0.00245888,-0.00171852,0.00991012,1.66572,0.139711,0.650428,False,False,5.46107e-05,8.53833e-05
K6-medium-r08179,6,medium,2.05396,1.76599,1.99409,168.55,195.906,0.491748,0.766113,0.381567,enp,endpoint,T25_T100,75,8,0.0029977,0.0029977,0.00232532,0.000822123,0.00105369,0.00494171,3.64629,0.00821827,0.443786,True,False,3.99693e-05,3.99693e-05
K6-medium-r10239,6,medium,2.78638,1.47595,1.64604,178.198,118.972,0.889014,0.48877,0.3552,enp,endpoint,T25_T100,75,8,0.000496806,0.000496806,0.000949009,0.000335525,-0.000296585,0.0012902,1.48068,0.182239,0.650428,False,False,6.62408e-06,6.62408e-06
K8-high-r00002,8,high,0.503662,2.09631,1.50894,102.495,113.64,0.759814,0.241699,0.314331,enp,endpoint,T25_T100,75,8,7.19179e-05,0.00159684,0.00222888,0.000788028,-0.00179147,0.00193531,0.0912631,0.92984,1,False,False,9.58905e-07,2.12913e-05
K8-high-r02072,8,high,0.70874,2.53674,1.60386,161.128,102.214,0.193799,0.60498,0.414526,enp,endpoint,T25_T100,75,8,0.00688569,0.024802,0.0329714,0.0116571,-0.0206791,0.0344504,0.590684,0.5733,0.859973,False,False,9.18092e-05,0.000330693
K8-high-r04090,8,high,2.1687,2.68713,1.94663,79.8584,192.478,0.248291,0.770996,0.209741,enp,endpoint,T25_T100,75,8,-0.00794932,0.0118865,0.0137311,0.00485469,-0.0194288,0.0035302,-1.63745,0.145548,0.650428,False,False,-0.000105991,0.000158486
K8-high-r06159,8,high,0.974854,2.17957,0.617725,170.405,29.4702,0.0821777,0.443848,0.370142,enp,endpoint,T25_T100,75,8,-0.0193609,0.0444579,0.0572603,0.0202446,-0.0672317,0.0285099,-0.956349,0.37075,0.715017,False,False,-0.000258145,0.000592771
K8-high-r08178,8,high,1.9563,2.69519,1.39028,92.29,163.723,0.700928,0.223145,0.381567,enp,endpoint,T25_T100,75,8,0.00148007,0.00735951,0.00994939,0.00351764,-0.00683782,0.00979797,0.420758,0.686549,0.896969,False,False,1.97343e-05,9.81268e-05
K8-high-r10229,8,high,1.53638,2.85095,2.99604,83.1982,21.4722,0.439014,0.98877,0.1302,enp,endpoint,T25_T100,75,8,0.00640943,0.0100629,0.0100443,0.00355119,-0.0019878,0.0148067,1.80487,0.114069,0.650428,False,False,8.54591e-05,0.000134172
K8-low-r00012,8,low,1.75366,0.721313,2.85894,197.495,16.1401,0.309814,0.741699,0.0893311,enp,endpoint,T25_T100,75,8,1.58274e-05,2.78503e-05,4.9796e-05,1.76055e-05,-2.58031e-05,5.74579e-05,0.899001,0.39852,0.742072,False,False,2.11032e-07,3.71338e-07
K8-low-r02027,8,low,2.89624,0.973755,1.26636,137.378,126.589,0.531299,0.972168,0.358276,enp,endpoint,T25_T100,75,8,0,0,0,0,0,0,0,1,1,False,False,0,0
K8-low-r04112,8,low,1.5437,0.7052,2.62163,32.3584,46.228,0.473291,0.520996,0.322241,enp,endpoint,T25_T100,75,8,-0.00602968,0.013263,0.0172685,0.00610535,-0.0204665,0.00840718,-0.987606,0.356245,0.71249,False,False,-8.03958e-05,0.00017684
K8-low-r06143,8,low,2.16626,0.616577,1.96772,101.567,170.959,0.19292,0.900879,0.39563,enp,endpoint,T25_T100,75,8,-0.000350641,0.000413827,0.000479571,0.000169554,-0.000751572,5.02902e-05,-2.06802,0.0774427,0.650428,False,False,-4.67521e-06,5.51769e-06
K8-low-r08201,8,low,2.99146,0.28894,1.05278,21.04,41.8481,0.363428,0.848145,0.361353,enp,endpoint,T25_T100,75,8,0,0,0,0,0,0,0,1,1,False,False,0,0
K8-low-r10228,8,low,1.75122,0.600464,1.46411,171.704,30.4224,0.141943,0.617676,0.1302,enp,endpoint,T25_T100,75,8,1.56965e-05,2.21711e-05,3.29943e-05,1.16652e-05,-1.18874e-05,4.32804e-05,1.34558,0.220391,0.661172,False,False,2.09286e-07,2.95614e-07
K8-medium-r00000,8,medium,0.503662,1.28528,1.50894,102.495,113.64,0.759814,0.241699,0.314331,enp,endpoint,T25_T100,75,8,0.00110676,0.00110676,0.00173158,0.000612207,-0.000340882,0.0025544,1.80782,0.113577,0.650428,False,False,1.47568e-05,1.47568e-05
K8-medium-r02040,8,medium,1.33374,1.3175,2.27886,18.6279,53.4644,0.418799,0.35498,0.302026,enp,endpoint,T25_T100,75,8,-0.0585685,0.0628715,0.072116,0.0254969,-0.118859,0.00172202,-2.29709,0.0552278,0.650428,False,False,-0.000780913,0.000838287
K8-medium-r04088,8,medium,0.918701,1.31213,0.596631,174.858,94.978,0.698291,0.270996,0.389038,enp,endpoint,T25_T100,75,8,0.00767462,0.0141652,0.0179707,0.00635359,-0.00734923,0.0226985,1.20792,0.2663,0.71249,False,False,0.000102328,0.000188869
K8-medium-r06128,8,medium,1.54126,1.30408,0.984229,54.0674,24.7095,0.86792,0.650879,0.257642,enp,endpoint,T25_T100,75,8,-0.000336079,0.00644509,0.00849923,0.00300493,-0.00744161,0.00676945,-0.111842,0.914088,1,False,False,-4.48105e-06,8.59346e-05
K8-medium-r08179,8,medium,2.05396,1.76599,1.99409,168.55,195.906,0.491748,0.766113,0.381567,enp,endpoint,T25_T100,75,8,-0.00256455,0.00394969,0.00457406,0.00161717,-0.00638856,0.00125946,-1.58582,0.1568,0.650428,False,False,-3.4194e-05,5.26626e-05
K8-medium-r10239,8,medium,2.78638,1.47595,1.64604,178.198,118.972,0.889014,0.48877,0.3552,enp,endpoint,T25_T100,75,8,0.000459593,0.000459593,0.00071372,0.000252338,-0.000137092,0.00105628,1.82134,0.11135,0.650428,False,False,6.12791e-06,6.12791e-06
K9-high-r00002,9,high,0.503662,2.09631,1.50894,102.495,113.64,0.759814,0.241699,0.314331,enp,endpoint,T25_T100,75,8,0.00200201,0.00268353,0.00288053,0.00101842,-0.000406169,0.00441019,1.9658,0.0900467,0.650428,False,False,2.66935e-05,3.57805e-05
K9-high-r02072,9,high,0.70874,2.53674,1.60386,161.128,102.214,0.193799,0.60498,0.414526,enp,endpoint,T25_T100,75,8,-0.0229232,0.0552603,0.108867,0.0384904,-0.113938,0.0680921,-0.595556,0.570217,0.859973,False,False,-0.000305642,0.000736803
K9-high-r04090,9,high,2.1687,2.68713,1.94663,79.8584,192.478,0.248291,0.770996,0.209741,enp,endpoint,T25_T100,75,8,0.0021349,0.0126955,0.0156813,0.00554416,-0.010975,0.0152448,0.385071,0.711618,0.896969,False,False,2.84653e-05,0.000169274
K9-high-r06159,9,high,0.974854,2.17957,0.617725,170.405,29.4702,0.0821777,0.443848,0.370142,enp,endpoint,T25_T100,75,8,0.0389475,0.142033,0.176207,0.0622986,-0.108365,0.18626,0.625175,0.551684,0.859973,False,False,0.0005193,0.00189378
K9-high-r08178,9,high,1.9563,2.69519,1.39028,92.29,163.723,0.700928,0.223145,0.381567,enp,endpoint,T25_T100,75,8,-0.00304941,0.0126502,0.0155288,0.00549025,-0.0160318,0.00993297,-0.555423,0.595901,0.859973,False,False,-4.06588e-05,0.00016867
K9-high-r10229,9,high,1.53638,2.85095,2.99604,83.1982,21.4722,0.439014,0.98877,0.1302,enp,endpoint,T25_T100,75,8,0.00064094,0.0125804,0.0167847,0.0059343,-0.0133914,0.0146733,0.108006,0.917022,1,False,False,8.54587e-06,0.000167738
K9-low-r00012,9,low,1.75366,0.721313,2.85894,197.495,16.1401,0.309814,0.741699,0.0893311,enp,endpoint,T25_T100,75,8,5.34988e-05,9.722e-05,0.000104993,3.71206e-05,-3.42774e-05,0.000141275,1.44122,0.192719,0.650428,False,False,7.13317e-07,1.29627e-06
K9-low-r02027,9,low,2.89624,0.973755,1.26636,137.378,126.589,0.531299,0.972168,0.358276,enp,endpoint,T25_T100,75,8,-5.08947e-05,5.08947e-05,0.000106788,3.77552e-05,-0.000140172,3.83823e-05,-1.34802,0.219644,0.661172,False,False,-6.78596e-07,6.78596e-07
K9-low-r04112,9,low,1.5437,0.7052,2.62163,32.3584,46.228,0.473291,0.520996,0.322241,enp,endpoint,T25_T100,75,8,-0.00523094,0.0106802,0.0132778,0.00469441,-0.0163315,0.00586958,-1.11429,0.301946,0.71249,False,False,-6.97458e-05,0.000142402
K9-low-r06143,9,low,2.16626,0.616577,1.96772,101.567,170.959,0.19292,0.900879,0.39563,enp,endpoint,T25_T100,75,8,-0.000219237,0.00063236,0.000766922,0.000271148,-0.0008604,0.000421926,-0.80855,0.44538,0.801684,False,False,-2.92316e-06,8.43147e-06
K9-low-r08201,9,low,2.99146,0.28894,1.05278,21.04,41.8481,0.363428,0.848145,0.361353,enp,endpoint,T25_T100,75,8,-2.02227e-06,1.24392e-05,2.03829e-05,7.20644e-06,-1.90628e-05,1.50182e-05,-0.28062,0.787115,0.944538,False,False,-2.69636e-08,1.65856e-07
K9-low-r10228,9,low,1.75122,0.600464,1.46411,171.704,30.4224,0.141943,0.617676,0.1302,enp,endpoint,T25_T100,75,8,-6.55277e-06,4.55963e-05,5.75718e-05,2.03547e-05,-5.4684e-05,4.15785e-05,-0.321929,0.756907,0.928932,False,False,-8.73703e-08,6.07951e-07
K9-medium-r00000,9,medium,0.503662,1.28528,1.50894,102.495,113.64,0.759814,0.241699,0.314331,enp,endpoint,T25_T100,75,8,-0.000376369,0.00122048,0.00196704,0.000695452,-0.00202085,0.00126811,-0.541186,0.605166,0.859973,False,False,-5.01826e-06,1.62731e-05
K9-medium-r02040,9,medium,1.33374,1.3175,2.27886,18.6279,53.4644,0.418799,0.35498,0.302026,enp,endpoint,T25_T100,75,8,-0.0700189,0.141807,0.163375,0.0577619,-0.206604,0.0665663,-1.2122,0.264758,0.71249,False,False,-0.000933585,0.00189076
K9-medium-r04088,9,medium,0.918701,1.31213,0.596631,174.858,94.978,0.698291,0.270996,0.389038,enp,endpoint,T25_T100,75,8,0.00988073,0.0143932,0.018826,0.00665599,-0.00585819,0.0256196,1.48449,0.181256,0.650428,False,False,0.000131743,0.00019191
K9-medium-r06128,9,medium,1.54126,1.30408,0.984229,54.0674,24.7095,0.86792,0.650879,0.257642,enp,endpoint,T25_T100,75,8,0.000986356,0.00607597,0.00728262,0.00257479,-0.00510207,0.00707478,0.383082,0.713027,0.896969,False,False,1.31514e-05,8.1013e-05
K9-medium-r08179,9,medium,2.05396,1.76599,1.99409,168.55,195.906,0.491748,0.766113,0.381567,enp,endpoint,T25_T100,75,8,-0.00500374,0.00662484,0.00888551,0.0031415,-0.0124322,0.00242474,-1.59278,0.155236,0.650428,False,False,-6.67165e-05,8.83312e-05
K9-medium-r10239,9,medium,2.78638,1.47595,1.64604,178.198,118.972,0.889014,0.48877,0.3552,enp,endpoint,T25_T100,75,8,-0.000121941,0.000582504,0.000904419,0.00031976,-0.000878055,0.000634172,-0.381352,0.714253,0.896969,False,False,-1.62589e-06,7.76672e-06
K6-high-r00002,6,high,0.503662,2.09631,1.50894,102.495,113.64,0.759814,0.241699,0.314331,enp,endpoint,T25_T50,25,8,0.000438825,0.000438825,0.000748952,0.000264794,-0.000187314,0.00106496,1.65723,0.141441,0.996489,False,False,1.7553e-05,1.7553e-05
K6-high-r02072,6,high,0.70874,2.53674,1.60386,161.128,102.214,0.193799,0.60498,0.414526,enp,endpoint,T25_T50,25,8,-0.0046387,0.0313532,0.0422073,0.0149225,-0.0399249,0.0306475,-0.310852,0.764965,1,False,False,-0.000185548,0.00125413
K6-high-r04090,6,high,2.1687,2.68713,1.94663,79.8584,192.478,0.248291,0.770996,0.209741,enp,endpoint,T25_T50,25,8,0.00724151,0.0215761,0.0265705,0.00939407,-0.0149719,0.029455,0.770859,0.466008,1,False,False,0.00028966,0.000863045
K6-high-r06159,6,high,0.974854,2.17957,0.617725,170.405,29.4702,0.0821777,0.443848,0.370142,enp,endpoint,T25_T50,25,8,0.0259331,0.0440098,0.0552198,0.0195232,-0.0202319,0.072098,1.32832,0.22574,0.996489,False,False,0.00103732,0.00176039
K6-high-r08178,6,high,1.9563,2.69519,1.39028,92.29,163.723,0.700928,0.223145,0.381567,enp,endpoint,T25_T50,25,8,-0.00163772,0.0105402,0.0178963,0.0063273,-0.0165994,0.013324,-0.258833,0.80321,1,False,False,-6.55086e-05,0.000421606
K6-high-r10229,6,high,1.53638,2.85095,2.99604,83.1982,21.4722,0.439014,0.98877,0.1302,enp,endpoint,T25_T50,25,8,-0.00117602,0.00639315,0.00802614,0.00283767,-0.00788605,0.005534,-0.414432,0.690962,1,False,False,-4.70409e-05,0.000255726
